date,keyword,score,source,rank,related_to,related_terms,normalized_keyword,nouns,tokenizer,topic,confidence,classification_method,matched_keywords,audience_segment,audience_confidence,audience_method,audience_matched_keywords,generation_segment,generation_confidence,generation_method,generation_matched_keywords
2026-04-18,大 江戸 温泉,62.0,related_queries:top,2.0,温泉,,大 江戸 温泉,江戸|温泉,sudachi,旅行,0.8,keyword_fallback,温泉,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,大 江戸 温泉 物語,41.0,related_queries:top,3.0,温泉,,大 江戸 温泉 物語,江戸|温泉|物語,sudachi,旅行,0.8,keyword_fallback,温泉,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,草津 温泉,38.0,related_queries:top,4.0,温泉,,草津 温泉,草津|温泉,sudachi,旅行,0.8,keyword_fallback,温泉,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,温泉 近く,31.0,related_queries:top,5.0,温泉,,温泉 近く,温泉|近く,sudachi,旅行,0.8,keyword_fallback,温泉,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,有馬 温泉,30.0,related_queries:top,6.0,温泉,,有馬 温泉,有馬|温泉,sudachi,旅行,0.8,keyword_fallback,温泉,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,bts ライブ,100.0,related_queries:top,1.0,ライブ,,bts ライブ,bts|ライブ,sudachi,芸能・推し,0.95,keyword_fallback,ライブ|bts,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,ライブ
2026-04-18,ライブ カメラ,95.0,related_queries:top,2.0,ライブ,,ライブ カメラ,ライブ|カメラ,sudachi,芸能・推し,0.8,keyword_fallback,ライブ,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,ライブ
2026-04-18,ライブ チャット,82.0,related_queries:top,3.0,ライブ,,ライブ チャット,ライブ|チャット,sudachi,芸能・推し,0.8,keyword_fallback,ライブ,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,ライブ
2026-04-18,ライブ ビュー イング,51.0,related_queries:top,4.0,ライブ,,ライブ ビュー イング,ライブ|イング,sudachi,芸能・推し,0.8,keyword_fallback,ライブ,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,ライブ
2026-04-18,bts ライブ ビュー イング,39.0,related_queries:top,5.0,ライブ,,bts ライブ ビュー イング,bts|ライブ|イング,sudachi,芸能・推し,0.95,keyword_fallback,ライブ|bts,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,ライブ
2026-04-18,ブック ライブ,33.0,related_queries:top,6.0,ライブ,,ブック ライブ,ブック|ライブ,sudachi,芸能・推し,0.8,keyword_fallback,ライブ,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,ライブ
2026-04-18,情報 ライブ ミヤネ 屋,100.0,related_queries:rising,1.0,ライブ,,情報 ライブ ミヤネ 屋,情報|ライブ|ミヤネ,sudachi,芸能・推し,0.8,keyword_fallback,ライブ,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,ライブ
2026-04-18,なにわ 男子 ライブ 2026,100.0,related_queries:rising,2.0,ライブ,,なにわ 男子 ライブ 2026,なにわ|男子|ライブ|2026,sudachi,芸能・推し,0.8,keyword_fallback,ライブ,男性寄り,0.95,keyword_signal,男,20代,0.75,keyword_signal,ライブ
2026-04-18,クイズ レット ライブ,100.0,related_queries:rising,3.0,ライブ,,クイズ レット ライブ,クイズ|レット|ライブ,sudachi,芸能・推し,0.8,keyword_fallback,ライブ,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,ライブ
2026-04-18,桐生 競艇 ライブ,100.0,related_queries:rising,4.0,ライブ,,桐生 競艇 ライブ,桐生|競艇|ライブ,sudachi,芸能・推し,0.8,keyword_fallback,ライブ,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,ライブ
2026-04-18,桐生 ライブ,100.0,related_queries:rising,5.0,ライブ,,桐生 ライブ,桐生|ライブ,sudachi,芸能・推し,0.8,keyword_fallback,ライブ,中立・不明,0.25,keyword_signal,,20代,0.75,keyword_signal,ライブ
2026-04-18,なにわ 男子 ライブ,100.0,related_queries:rising,6.0,ライブ,,なにわ 男子 ライブ,なにわ|男子|ライブ,sudachi,芸能・推し,0.8,keyword_fallback,ライブ,男性寄り,0.95,keyword_signal,男,20代,0.75,keyword_signal,ライブ
2026-04-18,日本 アーティスト,100.0,related_queries:top,1.0,アーティスト,,日本 アーティスト,日本|アーチスト,sudachi,音楽,0.65,keyword_fallback,アーティスト,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,海外 アーティスト,60.0,related_queries:top,2.0,アーティスト,,海外 アーティスト,海外|アーチスト,sudachi,音楽,0.65,keyword_fallback,アーティスト,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,女性 アーティスト,49.0,related_queries:top,3.0,アーティスト,,女性 アーティスト,女性|アーチスト,sudachi,音楽,0.65,keyword_fallback,アーティスト,女性寄り,0.95,keyword_signal,女性|女,世代不明,0.25,keyword_signal,
2026-04-18,人気 アーティスト,45.0,related_queries:top,4.0,アーティスト,,人気 アーティスト,人気|アーチスト,sudachi,音楽,0.65,keyword_fallback,アーティスト,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,音楽 アーティスト,44.0,related_queries:top,5.0,アーティスト,,音楽 アーティスト,音楽|アーチスト,sudachi,音楽,0.95,keyword_fallback,音楽|アーティスト,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,アーティスト ランキング,40.0,related_queries:top,6.0,アーティスト,,アーティスト ランキング,アーチスト,sudachi,音楽,0.65,keyword_fallback,アーティスト,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,椎名 へきる アーティスト 宣言,100.0,related_queries:rising,1.0,アーティスト,,椎名 へきる アーティスト 宣言,椎名|へきる|アーチスト|宣言,sudachi,音楽,0.65,keyword_fallback,アーティスト,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,ビー グラム レコーズ 所属 アーティスト,100.0,related_queries:rising,2.0,アーティスト,,ビー グラム レコーズ 所属 アーティスト,グラム|レコード|所属|アーチスト,sudachi,音楽,0.65,keyword_fallback,アーティスト,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,ガルアワ アーティスト,100.0,related_queries:rising,3.0,アーティスト,,ガルアワ アーティスト,ガルアワ|アーチスト,sudachi,音楽,0.65,keyword_fallback,アーティスト,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,uk アーティスト,100.0,related_queries:rising,4.0,アーティスト,,uk アーティスト,uk|アーチスト,sudachi,音楽,0.65,keyword_fallback,アーティスト,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,ワイバン 2026 アーティスト,90.0,related_queries:rising,5.0,アーティスト,,ワイバン 2026 アーティスト,ワイバン|2026|アーチスト,sudachi,音楽,0.65,keyword_fallback,アーティスト,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,イギリス アーティスト,60.0,related_queries:rising,6.0,アーティスト,,イギリス アーティスト,イギリス|アーチスト,sudachi,音楽,0.65,keyword_fallback,アーティスト,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,コナン 声優,100.0,related_queries:top,1.0,声優,,コナン 声優,コナン|声優,sudachi,アニメ・漫画,0.8,keyword_fallback,声優,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,コナン 映画 声優,20.0,related_queries:top,2.0,声優,,コナン 映画 声優,コナン|映画|声優,sudachi,芸能・推し,0.8,keyword_fallback,映画,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,ハイウェイ の 堕 天使 声優,15.0,related_queries:top,3.0,声優,,ハイウェイ の 堕 天使 声優,ハイウエー|堕|天使|声優,sudachi,アニメ・漫画,0.8,keyword_fallback,声優,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,コナン ゲスト 声優,14.0,related_queries:top,4.0,声優,,コナン ゲスト 声優,コナン|ゲスト|声優,sudachi,アニメ・漫画,0.8,keyword_fallback,声優,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,ズートピア 声優,12.0,related_queries:top,5.0,声優,,ズートピア 声優,ズートピア|声優,sudachi,アニメ・漫画,0.8,keyword_fallback,声優,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,ハロウィン の 花嫁 声優,10.0,related_queries:top,6.0,声優,,ハロウィン の 花嫁 声優,ハロウィーン|花嫁|声優,sudachi,アニメ・漫画,0.8,keyword_fallback,声優,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,エレニカ 声優,100.0,related_queries:rising,1.0,声優,,エレニカ 声優,エレニカ|声優,sudachi,アニメ・漫画,0.8,keyword_fallback,声優,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,プラーミャ 声優,100.0,related_queries:rising,2.0,声優,,プラーミャ 声優,プラーミャ|声優,sudachi,アニメ・漫画,0.8,keyword_fallback,声優,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,プラーミャ コナン 声優,100.0,related_queries:rising,3.0,声優,,プラーミャ コナン 声優,プラーミャ|コナン|声優,sudachi,アニメ・漫画,0.8,keyword_fallback,声優,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,ハロウィン の 花嫁 プラーミャ 声優,100.0,related_queries:rising,4.0,声優,,ハロウィン の 花嫁 プラーミャ 声優,ハロウィーン|花嫁|プラーミャ|声優,sudachi,アニメ・漫画,0.8,keyword_fallback,声優,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,ハロウィン の 花嫁 ゲスト 声優,100.0,related_queries:rising,5.0,声優,,ハロウィン の 花嫁 ゲスト 声優,ハロウィーン|花嫁|ゲスト|声優,sudachi,アニメ・漫画,0.8,keyword_fallback,声優,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,ハロウィン の 花嫁 クリスティーヌ 声優,100.0,related_queries:rising,6.0,声優,,ハロウィン の 花嫁 クリスティーヌ 声優,ハロウィーン|花嫁|クリスティーヌ|声優,sudachi,アニメ・漫画,0.8,keyword_fallback,声優,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,ps5 ゲーム,100.0,related_queries:top,1.0,ps5,,ps5 ゲーム,ps|5|ゲーム,sudachi,ゲーム,0.95,keyword_fallback,ゲーム|ps5,男性寄り,0.6,keyword_signal,ps5,世代不明,0.25,keyword_signal,
2026-04-18,ps5 コントローラー,87.0,related_queries:top,2.0,ps5,,ps5 コントローラー,ps|5|コントローラー,sudachi,ゲーム,0.65,keyword_fallback,ps5,男性寄り,0.6,keyword_signal,ps5,世代不明,0.25,keyword_signal,
2026-04-18,ps4,46.0,related_queries:top,3.0,ps5,,ps4,ps|4,sudachi,ゲーム,0.95,keyword_fallback,ps5|ps4,男性寄り,0.7125,keyword_signal,ps5|ps4,世代不明,0.25,keyword_signal,
2026-04-18,ps5 ソフト,45.0,related_queries:top,4.0,ps5,,ps5 ソフト,ps|5|ソフト,sudachi,ゲーム,0.65,keyword_fallback,ps5,男性寄り,0.6,keyword_signal,ps5,世代不明,0.25,keyword_signal,
2026-04-18,ps5 おすすめ,44.0,related_queries:top,5.0,ps5,,ps5 おすすめ,ps|5|御勧め,sudachi,ゲーム,0.65,keyword_fallback,ps5,男性寄り,0.6,keyword_signal,ps5,世代不明,0.25,keyword_signal,
2026-04-18,ps5 pro,31.0,related_queries:top,6.0,ps5,,ps5 pro,ps|5|プロ,sudachi,ゲーム,0.65,keyword_fallback,ps5,男性寄り,0.6,keyword_signal,ps5,世代不明,0.25,keyword_signal,
2026-04-18,星 の 翼 ps5 アケコン,100.0,related_queries:rising,1.0,ps5,,星 の 翼 ps5 アケコン,星|翼|ps|5|アケコン,sudachi,ゲーム,0.65,keyword_fallback,ps5,男性寄り,0.6,keyword_signal,ps5,世代不明,0.25,keyword_signal,
2026-04-18,ps5 セーブ データ を ダウンロード できません,100.0,related_queries:rising,2.0,ps5,,ps5 セーブ データ を ダウンロード できません,ps|5|セーブ|データ|ダウンロード,sudachi,ゲーム,0.65,keyword_fallback,ps5,男性寄り,0.6,keyword_signal,ps5,世代不明,0.25,keyword_signal,
2026-04-18,ウィンド ローズ ps5,100.0,related_queries:rising,3.0,ps5,,ウィンド ローズ ps5,ウインド|ローズ|ps|5,sudachi,ゲーム,0.65,keyword_fallback,ps5,男性寄り,0.6,keyword_signal,ps5,世代不明,0.25,keyword_signal,
2026-04-18,windrose ps5,100.0,related_queries:rising,4.0,ps5,,windrose ps5,windrose|ps|5,sudachi,ゲーム,0.65,keyword_fallback,ps5,男性寄り,0.6,keyword_signal,ps5,世代不明,0.25,keyword_signal,
2026-04-18,星 の 翼 ps5 引き継ぎ,100.0,related_queries:rising,5.0,ps5,,星 の 翼 ps5 引き継ぎ,星|翼|ps|5|引き継ぎ,sudachi,ゲーム,0.65,keyword_fallback,ps5,男性寄り,0.6,keyword_signal,ps5,世代不明,0.25,keyword_signal,
2026-04-18,モンギル ps5,100.0,related_queries:rising,6.0,ps5,,モンギル ps5,モンギル|ps|5,sudachi,ゲーム,0.65,keyword_fallback,ps5,男性寄り,0.6,keyword_signal,ps5,世代不明,0.25,keyword_signal,
2026-04-18,ゴルフ クラブ,100.0,related_queries:top,1.0,ゴルフ,,ゴルフ クラブ,ゴルフ|クラブ,sudachi,スポーツ,0.8,keyword_fallback,ゴルフ,男性寄り,0.75,keyword_signal,ゴルフ,世代不明,0.25,keyword_signal,
2026-04-18,ゴルフ 女子,65.0,related_queries:top,2.0,ゴルフ,,ゴルフ 女子,ゴルフ|女子,sudachi,スポーツ,0.8,keyword_fallback,ゴルフ,女性寄り,0.95,keyword_signal,女,世代不明,0.25,keyword_signal,
2026-04-18,ゴルフ 天気,38.0,related_queries:top,3.0,ゴルフ,,ゴルフ 天気,ゴルフ|天気,sudachi,スポーツ,0.8,keyword_fallback,ゴルフ,男性寄り,0.75,keyword_signal,ゴルフ,世代不明,0.25,keyword_signal,
2026-04-18,ゴルフ ウェア,19.0,related_queries:top,4.0,ゴルフ,,ゴルフ ウェア,ゴルフ|ウェア,sudachi,スポーツ,0.8,keyword_fallback,ゴルフ,男性寄り,0.75,keyword_signal,ゴルフ,世代不明,0.25,keyword_signal,
2026-04-18,マスターズ,18.0,related_queries:top,5.0,ゴルフ,,マスターズ,マスターズ,sudachi,スポーツ,0.6125,keyword_fallback,ゴルフ,男性寄り,0.5625,keyword_signal,ゴルフ,世代不明,0.25,keyword_signal,
2026-04-18,ゴルフ マスターズ,18.0,related_queries:top,6.0,ゴルフ,,ゴルフ マスターズ,ゴルフ|マスターズ,sudachi,スポーツ,0.8,keyword_fallback,ゴルフ,男性寄り,0.75,keyword_signal,ゴルフ,世代不明,0.25,keyword_signal,
2026-04-18,アナン pgi ゴルフ,100.0,related_queries:rising,1.0,ゴルフ,,アナン pgi ゴルフ,アナン|pgi|ゴルフ,sudachi,スポーツ,0.8,keyword_fallback,ゴルフ,男性寄り,0.75,keyword_signal,ゴルフ,世代不明,0.25,keyword_signal,
2026-04-18,テレ 東 ゴルフ,100.0,related_queries:rising,2.0,ゴルフ,,テレ 東 ゴルフ,テレ|東|ゴルフ,sudachi,スポーツ,0.8,keyword_fallback,ゴルフ,男性寄り,0.75,keyword_signal,ゴルフ,世代不明,0.25,keyword_signal,
2026-04-18,利根 パーク ゴルフ 場,100.0,related_queries:rising,3.0,ゴルフ,,利根 パーク ゴルフ 場,利根|パーク|ゴルフ|場,sudachi,スポーツ,0.8,keyword_fallback,ゴルフ,男性寄り,0.75,keyword_signal,ゴルフ,世代不明,0.25,keyword_signal,
2026-04-18,フォルクスワーゲ ン ゴルフ gti,100.0,related_queries:rising,4.0,ゴルフ,,フォルクスワーゲ ン ゴルフ gti,フォルクスワーゲ|ゴルフ|gti,sudachi,スポーツ,0.8,keyword_fallback,ゴルフ,男性寄り,0.75,keyword_signal,ゴルフ,世代不明,0.25,keyword_signal,
2026-04-18,マキロイ ゴルフ,100.0,related_queries:rising,5.0,ゴルフ,,マキロイ ゴルフ,マキロイ|ゴルフ,sudachi,スポーツ,0.8,keyword_fallback,ゴルフ,男性寄り,0.75,keyword_signal,ゴルフ,世代不明,0.25,keyword_signal,
2026-04-18,liv ゴルフ,100.0,related_queries:rising,6.0,ゴルフ,,liv ゴルフ,liv|ゴルフ,sudachi,スポーツ,0.8,keyword_fallback,ゴルフ,男性寄り,0.75,keyword_signal,ゴルフ,世代不明,0.25,keyword_signal,
2026-04-18,おすすめ プロテイン,100.0,related_queries:top,1.0,プロテイン,,おすすめ プロテイン,御勧め|プロテイン,sudachi,筋トレ・フィットネス,0.8,keyword_fallback,プロテイン,男性寄り,0.75,keyword_signal,プロテイン,世代不明,0.25,keyword_signal,
2026-04-18,ソイ プロテイン,97.0,related_queries:top,2.0,プロテイン,,ソイ プロテイン,ソイ|プロテイン,sudachi,筋トレ・フィットネス,0.8,keyword_fallback,プロテイン,男性寄り,0.75,keyword_signal,プロテイン,世代不明,0.25,keyword_signal,
2026-04-18,ホエイ プロテイン,89.0,related_queries:top,3.0,プロテイン,,ホエイ プロテイン,ホエー|プロテイン,sudachi,筋トレ・フィットネス,0.8,keyword_fallback,プロテイン,男性寄り,0.75,keyword_signal,プロテイン,世代不明,0.25,keyword_signal,
2026-04-18,マイ プロテイン,83.0,related_queries:top,4.0,プロテイン,,マイ プロテイン,マイ|プロテイン,sudachi,筋トレ・フィットネス,0.8,keyword_fallback,プロテイン,男性寄り,0.75,keyword_signal,プロテイン,世代不明,0.25,keyword_signal,
2026-04-18,ザバス,68.0,related_queries:top,5.0,プロテイン,,ザバス,ザバス,sudachi,筋トレ・フィットネス,0.6125,keyword_fallback,プロテイン,男性寄り,0.5625,keyword_signal,プロテイン,世代不明,0.25,keyword_signal,
2026-04-18,ザバス プロテイン,67.0,related_queries:top,6.0,プロテイン,,ザバス プロテイン,ザバス|プロテイン,sudachi,筋トレ・フィットネス,0.8,keyword_fallback,プロテイン,男性寄り,0.75,keyword_signal,プロテイン,世代不明,0.25,keyword_signal,
2026-04-18,nuto ホエイ プロテイン,100.0,related_queries:rising,1.0,プロテイン,,nuto ホエイ プロテイン,nuto|ホエー|プロテイン,sudachi,筋トレ・フィットネス,0.8,keyword_fallback,プロテイン,男性寄り,0.75,keyword_signal,プロテイン,世代不明,0.25,keyword_signal,
2026-04-18,アーモンド ブリーズ プロテイン,100.0,related_queries:rising,2.0,プロテイン,,アーモンド ブリーズ プロテイン,アーモンド|ブリーズ|プロテイン,sudachi,筋トレ・フィットネス,0.8,keyword_fallback,プロテイン,男性寄り,0.75,keyword_signal,プロテイン,世代不明,0.25,keyword_signal,
2026-04-18,nuto プロテイン,100.0,related_queries:rising,3.0,プロテイン,,nuto プロテイン,nuto|プロテイン,sudachi,筋トレ・フィットネス,0.8,keyword_fallback,プロテイン,男性寄り,0.75,keyword_signal,プロテイン,世代不明,0.25,keyword_signal,
2026-04-18,マウント レーニア プロテイン,100.0,related_queries:rising,4.0,プロテイン,,マウント レーニア プロテイン,マウント|レーニア|プロテイン,sudachi,筋トレ・フィットネス,0.8,keyword_fallback,プロテイン,男性寄り,0.75,keyword_signal,プロテイン,世代不明,0.25,keyword_signal,
2026-04-18,嫁 に もろ て プロテイン マグ ケーキ,100.0,related_queries:rising,5.0,プロテイン,,嫁 に もろ て プロテイン マグ ケーキ,嫁|諸|プロテイン|マグ|ケーキ,sudachi,筋トレ・フィットネス,0.8,keyword_fallback,プロテイン,男性寄り,0.75,keyword_signal,プロテイン,世代不明,0.25,keyword_signal,
2026-04-18,プロテイン マグ ケーキ,90.0,related_queries:rising,6.0,プロテイン,,プロテイン マグ ケーキ,プロテイン|マグ|ケーキ,sudachi,筋トレ・フィットネス,0.8,keyword_fallback,プロテイン,男性寄り,0.75,keyword_signal,プロテイン,世代不明,0.25,keyword_signal,
2026-04-18,風邪 薬,100.0,related_queries:top,1.0,薬,,風邪 薬,風邪|薬,sudachi,健康・医療,0.8,keyword_fallback,薬,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,花粉 薬,89.0,related_queries:top,2.0,薬,,花粉 薬,花粉|薬,sudachi,健康・医療,0.8,keyword_fallback,薬,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,妊娠 検査 薬,74.0,related_queries:top,3.0,薬,,妊娠 検査 薬,妊娠|検査|薬,sudachi,健康・医療,0.8,keyword_fallback,薬,女性寄り,0.75,keyword_signal,妊娠,30代,0.95,keyword_signal,妊娠
2026-04-18,花粉 症,73.0,related_queries:top,4.0,薬,,花粉 症,花粉,sudachi,健康・医療,0.95,keyword_fallback,薬|花粉症,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,花粉 症 薬,66.0,related_queries:top,5.0,薬,,花粉 症 薬,花粉|薬,sudachi,健康・医療,0.95,keyword_fallback,薬|花粉症,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,頭痛 薬,53.0,related_queries:top,6.0,薬,,頭痛 薬,頭痛|薬,sudachi,健康・医療,0.95,keyword_fallback,薬|頭痛,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,ピジョン 鼻 づまり 改善 薬,100.0,related_queries:rising,1.0,薬,,ピジョン 鼻 づまり 改善 薬,ピジョン|鼻|詰まり|改善|薬,sudachi,健康・医療,0.8,keyword_fallback,薬,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,車 中古 車,100.0,related_queries:top,1.0,中古車,,車 中古 車,車|中古,sudachi,車・バイク,0.95,keyword_fallback,車|中古車,男性寄り,0.75,keyword_signal,車,世代不明,0.25,keyword_signal,
2026-04-18,中古 車,99.0,related_queries:top,2.0,中古車,,中古 車,中古|車,sudachi,車・バイク,0.95,keyword_fallback,車|中古車,男性寄り,0.75,keyword_signal,車,世代不明,0.25,keyword_signal,
2026-04-18,中古 車 トヨタ,11.0,related_queries:top,3.0,中古車,,中古 車 トヨタ,中古|車|トヨタ,sudachi,車・バイク,0.95,keyword_fallback,車|中古車|トヨタ,男性寄り,0.75,keyword_signal,車,世代不明,0.25,keyword_signal,
2026-04-18,認定 中古 車,10.0,related_queries:top,4.0,中古車,,認定 中古 車,認定|中古|車,sudachi,車・バイク,0.95,keyword_fallback,車|中古車,男性寄り,0.75,keyword_signal,車,世代不明,0.25,keyword_signal,
2026-04-18,トヨタ,9.0,related_queries:top,5.0,中古車,,トヨタ,トヨタ,sudachi,車・バイク,0.95,keyword_fallback,車|中古車|トヨタ,男性寄り,0.5625,keyword_signal,車,世代不明,0.25,keyword_signal,
2026-04-18,ホンダ 中古 車,5.0,related_queries:top,6.0,中古車,,ホンダ 中古 車,ホンダ|中古|車,sudachi,車・バイク,0.95,keyword_fallback,車|中古車|ホンダ,男性寄り,0.75,keyword_signal,車,世代不明,0.25,keyword_signal,
2026-04-18,家電 量販 店,100.0,related_queries:top,1.0,家電,,家電 量販 店,家電|量販|店,sudachi,ガジェット・家電,0.8,keyword_fallback,家電,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,家電 リサイクル,62.0,related_queries:top,2.0,家電,,家電 リサイクル,家電|リサイクル,sudachi,ガジェット・家電,0.8,keyword_fallback,家電,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,小型 家電,49.0,related_queries:top,3.0,家電,,小型 家電,小型|家電,sudachi,ガジェット・家電,0.8,keyword_fallback,家電,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,家電 回収,43.0,related_queries:top,4.0,家電,,家電 回収,家電|回収,sudachi,ガジェット・家電,0.8,keyword_fallback,家電,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,家電 買取,23.0,related_queries:top,5.0,家電,,家電 買取,家電|買い取り,sudachi,ガジェット・家電,0.8,keyword_fallback,家電,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,小型 家電 回収 ボックス,22.0,related_queries:top,6.0,家電,,小型 家電 回収 ボックス,小型|家電|回収|ボックス,sudachi,ガジェット・家電,0.8,keyword_fallback,家電,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,秘境 の 家電 修理 人,100.0,related_queries:rising,1.0,家電,,秘境 の 家電 修理 人,秘境|家電|修理|人,sudachi,ガジェット・家電,0.8,keyword_fallback,家電,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,電気 代 が 高い 家電,100.0,related_queries:rising,2.0,家電,,電気 代 が 高い 家電,電気|代|家電,sudachi,ガジェット・家電,0.8,keyword_fallback,家電,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,家電 修理 今井 さん,100.0,related_queries:rising,3.0,家電,,家電 修理 今井 さん,家電|修理|今井,sudachi,ガジェット・家電,0.8,keyword_fallback,家電,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,家電 せどり,100.0,related_queries:rising,4.0,家電,,家電 せどり,家電,sudachi,ガジェット・家電,0.8,keyword_fallback,家電,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,iot 家電,70.0,related_queries:rising,5.0,家電,,iot 家電,iot|家電,sudachi,ガジェット・家電,0.8,keyword_fallback,家電,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,家電 機器,50.0,related_queries:rising,6.0,家電,,家電 機器,家電|機器,sudachi,ガジェット・家電,0.8,keyword_fallback,家電,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,平均 年収,100.0,related_queries:top,1.0,年収,,平均 年収,平均|年収,sudachi,仕事・キャリア,0.8,keyword_fallback,年収,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,年収 手取り,48.0,related_queries:top,2.0,年収,,年収 手取り,年収|手取り,sudachi,仕事・キャリア,0.8,keyword_fallback,年収,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,年収 ランキング,25.0,related_queries:top,3.0,年収,,年収 ランキング,年収,sudachi,仕事・キャリア,0.8,keyword_fallback,年収,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,世帯 年収,22.0,related_queries:top,4.0,年収,,世帯 年収,世帯|年収,sudachi,仕事・キャリア,0.8,keyword_fallback,年収,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,年収 1000 万,19.0,related_queries:top,5.0,年収,,年収 1000 万,年収|1000|万,sudachi,仕事・キャリア,0.8,keyword_fallback,年収,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,年収 500 万,13.0,related_queries:top,6.0,年収,,年収 500 万,年収|500|万,sudachi,仕事・キャリア,0.8,keyword_fallback,年収,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
2026-04-18,ゆい ぴす 年収,100.0,related_queries:rising,1.0,年収,,ゆい ぴす 年収,ゆい|年収,sudachi,仕事・キャリア,0.8,keyword_fallback,年収,中立・不明,0.25,keyword_signal,,世代不明,0.25,keyword_signal,
